PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM;DREMPEL_AANTAL;DREMPEL_GEM;aantal;@2toets;N_DLN_2015;N_AFN_2015;TOETS_2015;SCORE_2015;TOETS_2_2015;SCORE_2_2015;Weeg_t_1;Weeg_t_2;TOETS_2014;N_AFN_2014;N_DLN_2014;N_DLN_2014_rw;SCORE_2014;SCORE_2014_rw;TOETS_2013;N_AFN_2013;N_DLN_2013;N_DLN_2013_rw;SCORE_2013;SCORE_2013_rw;middenopleiding;hogeopleiding;inkomen;leefbaar;gew03;gew12;noat;uitslagtoets2014;uitslagtoets2014taal;uitslagtoets2014reken;uitslagtoets2014tot;uitslagtoets2013;uitslagtoets2013taal;uitslagtoets2013reken;uitslagtoets2013tot;uitslagtoets2015;auitslagtoets2015;buitslagtoets2015;tellerdeelname;noemerdeelname;deelnaamper;meantoets;waretoets;PRE_1;RES_1;cijfer;check;warecijfer;quasicito;verwachtecito
20141001;20150918;06BX;00;D W v Dam v Brakelschool;5306GE;BRAKEL;297;Zaltbommel;Gelderland;Bo;Openbaar;41633;13;0;13;539.2;0;.;0;.;0;.;1;Nee;13;13;Cito;539,2;;#LEEG!;#LEEG!;#LEEG!;cito;8;7;0;537,5;#LEEG!;cito;8;8;0;540,2;#LEEG!;30,023809523809500;7,1666666666666700;36944,444444444400;22,8460235555556000;15,5555555555556000;8,8888888888888900;0,0000000000000000;0,949;#LEEG!;#LEEG!;#LEEG!;1,560;#LEEG!;#LEEG!;#LEEG!;1,278;#LEEG!;#LEEG!;9,333;9,667;96,552;1,263;1,166;-0,09310;1,25910; 8,26 ; 3,00 ;8,259104555;539,1361517;533,6416768
20141001;20150918;11SJ;00;Obs De Tweesprong;4817NX;BREDA;758;Breda;Noord-Brabant;Bo;Openbaar;41869;22;0;22;539.6;0;.;0;.;0;.;1;Nee;22;22;Cito;539,6;;#LEEG!;#LEEG!;#LEEG!;cito;28;28;0;536,1;#LEEG!;cito;27;26;0;537,1;#LEEG!;34,682730923694800;23,3614457831325000;31281,526104417700;8,6946602409638500;10,0401606425703000;19,6787148594378000;53,3073929961090000;0,621;#LEEG!;#LEEG!;#LEEG!;0,825;#LEEG!;#LEEG!;#LEEG!;1,377;#LEEG!;#LEEG!;25,333;25,667;98,701;0,941;0,905;-0,35407;1,25865; 8,26 ; 3,00 ;8,258645225;537,8326326;532,5839617
20141001;20150918;07TX;00;BS het Avontuur;6122ET;BUCHTEN;1883;Sittard-Geleen;Limburg;Bo;Rooms-Katholiek;41506;17;0;17;545.4;0;.;0;.;0;.;1;Nee;17;17;Cito;545,4;;#LEEG!;#LEEG!;#LEEG!;cito;19;19;0;535,7;#LEEG!;cito;#LEEG!;17;0;541,7;#LEEG!;38,301075268817200;15,5591397849462000;34261,267605633800;18,4436050704225000;0,7042253521126760;0,7042253521126760;0,0000000000000000;0,527;#LEEG!;#LEEG!;#LEEG!;1,916;#LEEG!;#LEEG!;#LEEG!;2,808;#LEEG!;#LEEG!;17,667;18,000;98,148;1,750;1,699;0,44320;1,25533; 8,26 ; 3,00 ;8,255330877;541,1133114;535,8152998
20141001;20150918;07BO;00;Willem De Zwijgerschool;6042BL;ROERMOND;957;Roermond;Limburg;Bo;Protestants-Christelijk;41692;11;0;11;544.5;0;.;0;.;0;.;1;Nee;11;11;Cito;544,5;;#LEEG!;#LEEG!;#LEEG!;cito;11;11;0;531,5;#LEEG!;cito;8;8;0;538,4;#LEEG!;33,275641025641000;15,1923076923077000;30183,333333333300;0,6389834615384610;6,4102564102564100;12,1794871794872000;31,1764705882353000;-0,457;#LEEG!;#LEEG!;#LEEG!;1,133;#LEEG!;#LEEG!;#LEEG!;2,586;#LEEG!;#LEEG!;10,000;10,000;100,000;1,087;1,087;-0,16806;1,25527; 8,26 ; 3,00 ;8,255265037;538,4254296;533,3378404
20141001;20150918;17ON;00;Daltonschool Rijnsweerd;3584GV;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;61;0;61;543;0;.;0;.;0;.;1;Nee;61;61;Cito;543,0;;#LEEG!;#LEEG!;#LEEG!;cito;56;56;0;544,6;#LEEG!;cito;58;58;0;547,0;#LEEG!;29,771720613287900;48,1720613287905000;41538,330494037500;24,1233652129472000;0,0000000000000000;0,0000000000000000;1,7133956386292800;2,614;#LEEG!;#LEEG!;#LEEG!;3,173;#LEEG!;#LEEG!;#LEEG!;2,216;#LEEG!;#LEEG!;58,333;58,333;100,000;2,668;2,668;1,42033;1,24730; 8,25 ; 3,00 ;8,247296343;544,8308776;539,7755855
20141001;20150918;17LH;00;Basisschool In 't Park;6114EA;SUSTEREN;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;83280;46;0;46;542.1;0;.;0;.;0;.;1;Nee;46;46;Cito;542,1;;#LEEG!;#LEEG!;#LEEG!;cito;57;55;0;542,2;#LEEG!;cito;40;40;0;537,5;#LEEG!;32,209219858156000;17,0177304964539000;34225,531914893600;19,4757326950355000;8,0000000000000000;2,0000000000000000;1,7667844522968200;2,051;#LEEG!;#LEEG!;#LEEG!;0,920;#LEEG!;#LEEG!;#LEEG!;1,994;#LEEG!;#LEEG!;47,000;47,667;98,601;1,655;1,616;0,37167;1,24409; 8,24 ; 3,00 ;8,24408933;540,7264069;535,525394
20141001;20150918;11ZM;00;BS Voorhoute;4416BS;KRUININGEN;703;Reimerswaal;Zeeland;Bo;Openbaar;41778;10;0;10;540.7;0;.;0;.;0;.;1;Nee;10;10;Cito;540,7;;#LEEG!;#LEEG!;#LEEG!;cito;10;10;0;533,2;#LEEG!;cito;11;10;0;540,7;#LEEG!;34,000000000000000;8,0000000000000000;34632,989690721600;19,5119552577320000;11,3402061855670000;11,3402061855670000;20,4301075268817000;-0,059;#LEEG!;#LEEG!;#LEEG!;1,679;#LEEG!;#LEEG!;#LEEG!;1,648;#LEEG!;#LEEG!;10,000;10,333;96,774;1,089;0,999;-0,24214;1,24121; 8,24 ; 3,00 ;8,241206941;538,4342879;533,0375988
20141001;20150918;09IJ;00;Basisschool De Munte;9948PA;TERMUNTERZIJL;10;Delfzijl;Groningen;Bo;Openbaar;41574;13;0;13;538.9;0;.;0;.;0;.;1;Nee;13;13;Cito;538,9;;#LEEG!;#LEEG!;#LEEG!;cito;10;10;0;532,0;#LEEG!;cito;5;5;0;544,1;#LEEG!;40,000000000000000;6,0000000000000000;32777,083333333300;11,8854973015873000;11,1111111111111000;0,0000000000000000;0,0000000000000000;-0,340;#LEEG!;#LEEG!;#LEEG!;2,485;#LEEG!;#LEEG!;#LEEG!;1,204;#LEEG!;#LEEG!;9,333;9,333;100,000;1,116;1,116;-0,12441;1,24079; 8,24 ; 1,00 ;te weinig;538,5436868;533,51477
20141001;20150918;07VE;00;Kbs De Rosmolen;4851TE;ULVENHOUT;758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;25;0;25;542.6;0;.;0;.;0;.;1;Nee;25;25;Cito;542,6;;#LEEG!;#LEEG!;#LEEG!;cito;21;22;0;543,7;#LEEG!;cito;23;23;0;544,1;#LEEG!;29,441176470588200;29,3235294117647000;45793,888888888900;30,3628751666667000;1,0989010989011000;0,0000000000000000;0,5586592178770950;2,403;#LEEG!;#LEEG!;#LEEG!;2,485;#LEEG!;#LEEG!;#LEEG!;2,117;#LEEG!;#LEEG!;23,333;23,000;100,000;2,335;2,335;1,09659;1,23851; 8,24 ; 3,00 ;8,238506147;543,4831632;538,4634978
20141001;20150918;18UK;00;O.B.S. De Bosvlinder;9414BD;HOOGHALEN;1731;Midden-Drenthe;Drenthe;Bo;Openbaar;41812;15;0;0;.;14;90.4;0;.;0;.;1;Nee;14;14;IEP;90,4;;#LEEG!;#LEEG!;#LEEG!;cito;14;14;0;541,9;#LEEG!;cito;15;15;0;539,5;#LEEG!;34,042553191489400;15,1276595744681000;36557,142857142900;22,5630297979798000;0,0000000000000000;0,0000000000000000;0,0000000000000000;1,981;#LEEG!;#LEEG!;#LEEG!;1,394;#LEEG!;#LEEG!;#LEEG!;2,177;#LEEG!;#LEEG!;14,333;14,333;100,000;1,851;1,851;0,61249;1,23802; 8,24 ; 3,00 ;8,238022288;541,5191229;536,5014185
20141001;20150918;08US;00;Basisschool Wilhelmina;3958BL;AMERONGEN;1581;Utrechtse Heuvelrug;Utrecht;Bo;Protestants-Christelijk;23674;19;1;18;541.6;0;.;0;.;0;.;1;Nee;18;18;Cito;541,6;;#LEEG!;#LEEG!;#LEEG!;cito;30;29;0;541,2;#LEEG!;cito;17;17;0;544,2;#LEEG!;34,946666666666700;21,8266666666667000;38823,170731707300;28,6403378658537000;0,0000000000000000;0,0000000000000000;0,0000000000000000;1,817;#LEEG!;#LEEG!;#LEEG!;2,509;#LEEG!;#LEEG!;#LEEG!;1,870;#LEEG!;#LEEG!;21,333;21,667;98,462;2,065;2,022;0,78470;1,23759; 8,24 ; 3,00 ;8,237594958;542,3899635;537,1994004
20141001;20150918;19MP;00;De Kameleon;2516VN;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;21;0;21;534.7;0;.;0;.;0;.;1;Nee;21;21;Cito;534,7;;#LEEG!;#LEEG!;#LEEG!;cito;20;20;0;532,0;#LEEG!;cito_drempel;24;24;0;531,7;#LEEG!;30,873333333333300;11,5466666666667000;23431,333333333300;-47,2351083333333000;4,0000000000000000;43,3333333333333000;92,6174496644295000;-0,340;#LEEG!;#LEEG!;#LEEG!;-0,553;#LEEG!;#LEEG!;#LEEG!;0,168;#LEEG!;#LEEG!;21,667;21,667;100,000;-0,242;-0,242;-1,47152;1,22987; 8,23 ; 2,00 ;8,229866013;533,0395797;528,0549327
20141001;20150918;08XI;00;Rotterdamse Schoolver.;3012BB;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;46723;42;0;42;541.6;0;.;0;.;0;.;1;Nee;42;42;Cito;541,6;;#LEEG!;#LEEG!;#LEEG!;cito;38;38;0;541,2;#LEEG!;cito;34;34;0;543,2;#LEEG!;29,050938337801600;30,9356568364611000;34159,894459102900;-17,1081557783641000;0,0000000000000000;0,0000000000000000;3,4300791556728200;1,817;#LEEG!;#LEEG!;#LEEG!;2,272;#LEEG!;#LEEG!;#LEEG!;1,870;#LEEG!;#LEEG!;38,000;38,000;100,000;1,986;1,986;0,75702;1,22929; 8,23 ; 3,00 ;8,229288581;542,0695176;537,087211
20141001;20150918;18EL;00;OBS Mesch;6245KG;EIJSDEN;1903;Eijsden-Margraten;Limburg;Bo;Openbaar;11764;5;0;5;539.7;0;.;0;.;0;.;1;Nee;5;5;Cito;539,7;;#LEEG!;#LEEG!;#LEEG!;cito;9;9;0;544,5;#LEEG!;cito;7;7;0;540,9;#LEEG!;36,000000000000000;21,0000000000000000;37714,035087719300;20,8882821052632000;0,0000000000000000;0,0000000000000000;1,3888888888888900;2,591;#LEEG!;#LEEG!;#LEEG!;1,726;#LEEG!;#LEEG!;#LEEG!;1,402;#LEEG!;#LEEG!;7,000;7,000;100,000;1,906;1,906;0,67874;1,22738; 8,23 ; 3,00 ;8,22737599;541,7444811;536,7699262
20141001;20150918;03PP;00;Bernadetteschool;5738AH;MARIAHOUT;1659;Laarbeek;Noord-Brabant;Bo;Rooms-Katholiek;40557;24;0;24;540;0;.;0;.;0;.;1;Nee;24;24;Cito;540,0;;#LEEG!;#LEEG!;#LEEG!;cito;32;32;0;539,4;#LEEG!;cito;31;31;0;541,4;#LEEG!;35,029126213592200;12,2766990291262000;38242,233009708700;20,0812252912621000;5,3398058252427200;0,9708737864077670;0,9803921568627450;1,395;#LEEG!;#LEEG!;#LEEG!;1,845;#LEEG!;#LEEG!;#LEEG!;1,476;#LEEG!;#LEEG!;29,000;29,000;100,000;1,572;1,572;0,35186;1,21986; 8,22 ; 3,00 ;8,2198633;540,3892058;535,4450998
20141001;20150918;08CK;00;Montessorischool;3021AN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;41548;39;0;37;543.1;0;.;0;.;0;.;1;Nee;37;37;Cito;543,1;;#LEEG!;#LEEG!;#LEEG!;cito;41;41;0;538,2;#LEEG!;cito;36;37;0;541,5;#LEEG!;26,477477477477500;26,3483483483483000;28353,550295858000;-34,5759419230769000;0,0000000000000000;0,0000000000000000;11,9047619047619000;1,113;#LEEG!;#LEEG!;#LEEG!;1,868;#LEEG!;#LEEG!;#LEEG!;2,241;#LEEG!;#LEEG!;38,333;38,000;100,000;1,741;1,741;0,52172;1,21908; 8,22 ; 3,00 ;8,219081492;541,0744665;536,1335292
20141001;20150918;16NN;00;BS De Bosrank;2134SB;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Openbaar;13622;19;1;18;532.9;0;.;0;.;0;.;1;Nee;18;18;Cito;532,9;;#LEEG!;#LEEG!;#LEEG!;cito;18;18;0;538,2;#LEEG!;cito;18;17;0;537,7;#LEEG!;36,068965517241400;17,9655172413793000;40140,677966101700;4,6264047457627100;17,7966101694915000;19,4915254237288000;54,3859649122807000;1,113;#LEEG!;#LEEG!;#LEEG!;0,967;#LEEG!;#LEEG!;#LEEG!;-0,276;#LEEG!;#LEEG!;17,667;18,000;98,148;0,601;0,550;-0,66912;1,21874; 8,22 ; 3,00 ;8,21874197;536,456772;531,3070552
20141001;20150918;19VX;00;Blinkertsch;6843JM;ARNHEM;202;Arnhem;Gelderland;Bo;Openbaar;41645;18;0;18;537.9;0;.;0;.;0;.;1;Nee;18;18;Cito;537,9;;#LEEG!;#LEEG!;#LEEG!;cito;25;25;0;536,0;#LEEG!;cito;25;25;0;542,1;#LEEG!;33,968354430379700;15,3734177215190000;31208,860759493700;1,6403603797468400;8,8607594936708900;6,3291139240506300;15,6250000000000000;0,598;#LEEG!;#LEEG!;#LEEG!;2,011;#LEEG!;#LEEG!;#LEEG!;0,958;#LEEG!;#LEEG!;22,667;22,667;100,000;1,189;1,189;-0,02886;1,21749; 8,22 ; 3,00 ;8,217486189;538,8365191;533,9020476
20141001;20150918;13FP;00;Basissch met de Bijbel;3881RG;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;5;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;cito;9;9;0;538,5;#LEEG!;32,692307692307700;16,5384615384615000;37700,000000000000;23,2801588461538000;23,0769230769231000;3,8461538461538500;0,0000000000000000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;1,157;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;5,333;5,333;100,000;1,157;1,157;-0,05884;1,21562; 8,22 ; 2,00 ;8,215623532;538,7074443;533,7805221
20141001;20150918;05CO;00;Basisschool St Antonius;5398HR;MAREN-KESSEL;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;41228;8;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;20;20;0;543,9;#LEEG!;cito;22;22;0;538,6;#LEEG!;33,927083333333300;17,8541666666667000;39058,333333333300;17,5723810416667000;2,0833333333333300;0,0000000000000000;0,0000000000000000;2,450;#LEEG!;#LEEG!;#LEEG!;1,181;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;14,000;14,000;100,000;1,815;1,815;0,59996;1,21526; 8,22 ; 3,00 ;8,215259053;541,3760952;536,4506503
20141001;20150918;12RQ;00;Basissch de Troubadour;7482TW;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;24;1;23;538.7;0;.;0;.;0;.;1;Nee;23;23;Cito;538,7;;#LEEG!;#LEEG!;#LEEG!;cito;24;24;0;546,7;#LEEG!;cito;31;31;0;538,0;#LEEG!;38,854700854700900;16,7777777777778000;37194,871794871800;24,1251423076923000;0,0000000000000000;0,0000000000000000;0,0000000000000000;3,106;#LEEG!;#LEEG!;#LEEG!;1,038;#LEEG!;#LEEG!;#LEEG!;1,155;#LEEG!;#LEEG!;26,000;26,000;100,000;1,767;1,767;0,55149;1,21504; 8,22 ; 3,00 ;8,215038017;541,1787361;536,2541871
20141001;20150918;06VX;00;Antonius School;5725AZ;HEUSDEN GEM ASTEN;743;Asten;Noord-Brabant;Bo;Rooms-Katholiek;41223;33;5;28;540.1;0;.;0;.;0;.;1;Nee;28;28;Cito;540,1;;#LEEG!;#LEEG!;#LEEG!;cito;33;33;0;543,0;#LEEG!;cito;38;38;0;537,6;#LEEG!;38,840206185567000;10,1855670103093000;36952,061855670100;20,4376374742268000;1,5463917525773200;0,0000000000000000;0,5681818181818180;2,239;#LEEG!;#LEEG!;#LEEG!;0,943;#LEEG!;#LEEG!;#LEEG!;1,500;#LEEG!;#LEEG!;33,000;33,000;100,000;1,561;1,561;0,34625;1,21462; 8,21 ; 3,00 ;8,214616957;540,3451963;535,4223538
20141001;20150918;03TP;00;Bs Ridderhof;3633CA;VREELAND;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;70002;23;0;23;541.2;0;.;0;.;0;.;1;Nee;23;23;Cito;541,2;;#LEEG!;#LEEG!;#LEEG!;cito;33;33;0;543,7;#LEEG!;cito;36;34;0;545,5;#LEEG!;28,220238095238100;26,5952380952381000;46420,809248554900;28,6563359537572000;0,5780346820809250;0,5780346820809250;2,4691358024691400;2,403;#LEEG!;#LEEG!;#LEEG!;2,817;#LEEG!;#LEEG!;#LEEG!;1,772;#LEEG!;#LEEG!;30,000;30,667;97,826;2,331;2,270;1,05636;1,21342; 8,21 ; 3,00 ;8,213420142;543,4651208;538,3004246
20141001;20150918;23EN;00;Gisbertus Voetiusschool;2225ZA;KATWIJK ZH;537;Katwijk;Zuid-Holland;Bo;Reformatorisch;30849;24;0;24;542.9;0;.;0;.;0;.;1;Nee;24;24;Cito;542,9;;#LEEG!;#LEEG!;#LEEG!;seo;23;23;0;1,7;#LEEG!;SEO;24;24;0;1,2;#LEEG!;32,750000000000000;10,9375000000000000;35777,083333333300;25,1929682291667000;7,2916666666666700;1,0416666666666700;0,0000000000000000;1,595;#LEEG!;#LEEG!;#LEEG!;0,854;#LEEG!;#LEEG!;#LEEG!;2,191;#LEEG!;#LEEG!;23,667;23,667;100,000;1,547;1,547;0,33596;1,21074; 8,21 ; 3,00 ;8,210743946;540,2877857;535,3806405
20141001;20150918;09YS;00;Basisschool Rehoboth;2671WX;NAALDWIJK;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;22;0;22;535;0;.;0;.;0;.;1;Nee;22;22;Cito;535,0;;#LEEG!;#LEEG!;#LEEG!;cito;29;29;0;539,2;#LEEG!;cito;23;22;0;541,0;#LEEG!;33,721311475409800;13,9180327868852000;36801,639344262300;20,7575854644809000;14,7540983606557000;8,7431693989071000;20,6521739130435000;1,348;#LEEG!;#LEEG!;#LEEG!;1,750;#LEEG!;#LEEG!;#LEEG!;0,242;#LEEG!;#LEEG!;24,333;24,667;98,649;1,113;1,075;-0,13140;1,20681; 8,21 ; 3,00 ;8,206814091;538,5310079;533,4864336
20141001;20150918;14AD;00;De Regenboog;8312AX;CREIL;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;20;0;20;540.1;0;.;0;.;0;.;1;Nee;20;20;Cito;540,1;;#LEEG!;#LEEG!;#LEEG!;cito;13;13;0;539,9;#LEEG!;cito;14;12;0;538,9;#LEEG!;42,794117647058800;8,1617647058823500;35408,823529411800;17,4576767647059000;2,9411764705882400;1,4705882352941200;3,5087719298245600;1,512;#LEEG!;#LEEG!;#LEEG!;1,252;#LEEG!;#LEEG!;#LEEG!;1,500;#LEEG!;#LEEG!;15,000;15,667;95,745;1,421;1,302;0,09658;1,20564; 8,21 ; 3,00 ;8,205641639;539,7798065;534,4104303
20141001;20150918;27PR;00;Al Wafa;1063AD;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Islamitisch;40400;24;0;24;536.9;0;.;0;.;0;.;1;Nee;24;24;Cito;536,9;;#LEEG!;#LEEG!;#LEEG!;cito;28;27;0;533,5;#LEEG!;cito;26;23;0;537,5;#LEEG!;27,471774193548400;18,2217741935484000;26894,758064516100;-41,5486516935484000;1,6129032258064500;29,4354838709677000;88,8446215139442000;0,011;#LEEG!;#LEEG!;#LEEG!;0,920;#LEEG!;#LEEG!;#LEEG!;0,711;#LEEG!;#LEEG!;24,667;26,000;94,872;0,547;0,404;-0,79973;1,20344; 8,20 ; 3,00 ;8,203443772;536,2372236;530,7776968
20141001;20150918;06OD;00;RK BS Schuttevaer;4417CD;HANSWEERT;703;Reimerswaal;Zeeland;Bo;Rooms-Katholiek;77533;9;0;0;.;9;84.6;0;.;0;.;1;Nee;9;9;IEP;84,6;;#LEEG!;#LEEG!;#LEEG!;seo;15;15;0;-0,6;#LEEG!;SEO;10;10;0;0,5;#LEEG!;33,000000000000000;6,0000000000000000;30775,362318840600;13,3723372463768000;31,8840579710145000;14,4927536231884000;9,4594594594594600;-0,509;#LEEG!;#LEEG!;#LEEG!;0,452;#LEEG!;#LEEG!;#LEEG!;0,859;#LEEG!;#LEEG!;11,333;11,333;100,000;0,267;0,267;-0,93362;1,20090; 8,20 ; 2,00 ;8,200895448;535,1022481;530,2350189
20141001;20150918;03UL;00;Basissch De Korenaar;5704AN;HELMOND;794;Helmond;Noord-Brabant;Bo;Rooms-Katholiek;30240;49;0;49;537.7;0;.;0;.;0;.;1;Nee;49;49;Cito;537,7;;#LEEG!;#LEEG!;#LEEG!;cito;38;38;0;542,0;#LEEG!;cito;52;52;0;539,7;#LEEG!;34,972477064220200;12,0183486238532000;32497,928994082800;5,6934913017751500;3,2544378698224900;0,0000000000000000;8,1504702194357400;2,004;#LEEG!;#LEEG!;#LEEG!;1,441;#LEEG!;#LEEG!;#LEEG!;0,908;#LEEG!;#LEEG!;46,333;46,333;100,000;1,451;1,451;0,25428;1,19708; 8,20 ; 3,00 ;8,19708285;539,9013684;535,0495916
20141001;20150918;12TL;00;Basissch Johannes Post;8602BK;SNEEK;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;28;1;27;538.2;0;.;0;.;0;.;1;Nee;27;27;Cito;538,2;;#LEEG!;#LEEG!;#LEEG!;cito;25;22;0;538,2;#LEEG!;cito;32;32;0;540,2;#LEEG!;35,899328859060400;14,4228187919463000;28563,157894736800;0,7141634210526320;7,8947368421052600;5,2631578947368400;13,8211382113821000;1,113;#LEEG!;#LEEG!;#LEEG!;1,560;#LEEG!;#LEEG!;#LEEG!;1,032;#LEEG!;#LEEG!;27,000;28,000;96,429;1,235;1,135;-0,05992;1,19494; 8,19 ; 3,00 ;8,194940892;539,0245534;533,776158
20141001;20150918;12LO;00;Opb Basissch de Klimop;9563RE;TER APELKANAAL;48;Vlagtwedde;Groningen;Bo;Openbaar;10925;8;0;7;535.9;0;.;0;.;0;.;1;Nee;7;7;Cito;535,9;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;535,7;#LEEG!;cito;6;6;0;536,6;#LEEG!;36,076923076923100;8,6153846153846100;31021,311475409800;8,8989696721311500;22,2222222222222000;12,6984126984127000;2,8985507246376800;0,527;#LEEG!;#LEEG!;#LEEG!;0,706;#LEEG!;#LEEG!;#LEEG!;0,464;#LEEG!;#LEEG!;6,333;6,333;100,000;0,566;0,566;-0,62882;1,19467; 8,19 ; 2,00 ;8,194667495;536,3123706;531,4703832
20141001;20150918;04LB;00;Gravin v Rechterenschool;6629AL;APPELTERN;668;West Maas en Waal;Gelderland;Bo;Protestants-Christelijk;41460;13;0;13;538.7;0;.;0;.;0;.;1;Nee;13;13;Cito;538,7;;#LEEG!;#LEEG!;#LEEG!;cito;4;4;0;#LEEG!;#LEEG!;cito;7;7;0;541,0;#LEEG!;35,454545454545500;15,1212121212121000;38376,785714285700;20,7614180357143000;7,1428571428571400;3,5714285714285700;8,4507042253521100;#LEEG!;#LEEG!;#LEEG!;#LEEG!;1,750;#LEEG!;#LEEG!;#LEEG!;1,155;#LEEG!;#LEEG!;8,000;8,000;100,000;1,452;1,452;0,25902;1,19334; 8,19 ; 3,00 ;8,193335168;539,9053943;535,0688069
20141001;20150918;12WT;00;Chr Basissch De Klaver;3083VH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;47;0;45;535.1;0;.;0;.;0;.;1;Nee;45;45;Cito;535,1;;#LEEG!;#LEEG!;#LEEG!;cito;29;29;0;536,4;#LEEG!;cito;31;31;0;533,1;#LEEG!;33,945945945945900;10,8996138996139000;24389,483747609900;-41,0185200382409000;12,1904761904762000;13,3333333333333000;59,8540145985401000;0,691;#LEEG!;#LEEG!;#LEEG!;-0,124;#LEEG!;#LEEG!;#LEEG!;0,267;#LEEG!;#LEEG!;35,000;35,000;100,000;0,278;0,278;-0,91517;1,19320; 8,19 ; 3,00 ;8,193200733;535,1458782;530,3098356
20141001;20150918;14GE;00;BS St Franciscus;6274NG;REIJMERSTOK;1729;Gulpen-Wittem;Limburg;Bo;Rooms-Katholiek;41506;8;0;8;544.1;0;.;0;.;0;.;1;Nee;8;8;Cito;544,1;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;545,7;#LEEG!;cito;10;10;0;535,2;#LEEG!;33,000000000000000;17,0000000000000000;39465,714285714300;30,4668478378378000;0,0000000000000000;0,0000000000000000;5,8823529411764700;2,872;#LEEG!;#LEEG!;#LEEG!;0,374;#LEEG!;#LEEG!;#LEEG!;2,487;#LEEG!;#LEEG!;7,667;7,667;100,000;1,911;1,911;0,71938;1,19173; 8,19 ; 3,00 ;8,1917308;541,7647232;536,9346383
20141001;20150918;12RO;00;Sint Bernardusschool;7215AD;JOPPE;262;Lochem;Gelderland;Bo;Rooms-Katholiek;23128;16;0;16;539.4;0;.;0;.;0;.;1;Nee;16;16;Cito;539,4;;#LEEG!;#LEEG!;#LEEG!;cito;13;13;0;543,5;#LEEG!;cito;11;11;0;542,0;#LEEG!;33,983606557377100;25,1475409836066000;42871,621621621600;26,5795571621622000;4,0540540540540500;2,7027027027027000;4,1095890410958900;2,356;#LEEG!;#LEEG!;#LEEG!;1,987;#LEEG!;#LEEG!;#LEEG!;1,328;#LEEG!;#LEEG!;13,333;13,333;100,000;1,890;1,890;0,69853;1,19173; 8,19 ; 2,00 ;8,191728912;541,6802072;536,8501299
20141001;20150918;11OB;00;De Werf;1274KC;HUIZEN;406;Huizen;Noord-Holland;Bo;Openbaar;41376;9;0;9;542.4;0;.;0;.;0;.;1;Nee;9;9;Cito;542,4;;#LEEG!;#LEEG!;#LEEG!;0;#LEEG!;#LEEG!;0;0,0;#LEEG!;;#LEEG!;#LEEG!;0;#LEEG!;#LEEG!;30,939393939393900;28,7727272727273000;45545,454545454500;20,7400868181818000;0,0000000000000000;0,0000000000000000;29,4117647058824000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;2,068;#LEEG!;#LEEG!;9,000;9,000;100,000;2,068;2,068;0,87693;1,19092; 8,19 ; 3,00 ;8,190916216;542,4;537,5732166
